Ecomm Crt Date,Order ID#,Order SKU#,JDA Crt Date,JDA Order ID#,JDA Xfer #,PKMS pkt#,PkMS Wave #,PkMS SKU #,PKMS Original Order Qty,PkMS Original Pkt Qty,PKMS pkt Qty,PKMS shortage Qty,PkMS Cancel Qty,PKMS Shipped Qty,PkMS Date Last Modified,Time Last modified,ordSku,WaveDT
5/5/2025 20:46,30268490,322940,250505,30268490,48808158,48808158,,322940,1,1,1,0,0,0,20250506,10030,30268490-322940,
5/5/2025 20:46,30268493,306017,250505,30268493,48808160,48808160,,306017,1,1,1,0,0,0,20250506,10030,30268493-306017,
5/5/2025 20:55,30268494,284827,250505,30268494,48808161,48808161,,284827,1,1,1,0,0,0,20250506,10030,30268494-284827,
5/5/2025 20:56,30268495,327858,250505,30268495,48808162,48808162,,327858,1,1,1,0,0,0,20250506,10030,30268495-327858,
5/5/2025 20:56,30268497,332282,250505,30268497,48808163,48808163,,332282,1,1,1,0,0,0,20250506,10030,30268497-332282,
5/5/2025 21:11,30268498,281949,250505,30268498,48808164,48808164,,281949,1,1,1,0,0,0,20250506,10030,30268498-281949,
5/5/2025 21:06,30268499,317780,250505,30268499,48808165,48808165,,317780,1,1,1,0,0,0,20250506,10030,30268499-317780,
5/5/2025 21:06,30268500,310332,250505,30268500,48808166,48808166,,310332,1,1,1,0,0,0,20250506,10030,30268500-310332,
5/5/2025 21:06,30268501,325029,250505,30268501,48808167,48808167,,325029,1,1,1,0,0,0,20250506,10030,30268501-325029,
5/5/2025 21:06,30268503,313032,250505,30268503,48808168,48808168,,313032,2,2,2,0,0,0,20250506,10030,30268503-313032,
5/5/2025 21:06,30268503,313032,250505,30268503,48808168,48808168,,313032,2,2,2,0,0,0,20250506,10030,30268503-313032,
5/5/2025 21:11,30268504,281949,250505,30268504,48808169,48808169,,281949,1,1,1,0,0,0,20250506,10030,30268504-281949,
5/5/2025 21:11,30268505,328480,250505,30268505,48808170,48808170,,328480,1,1,1,0,0,0,20250506,10030,30268505-328480,
5/5/2025 21:20,30268506,315194,250505,30268506,48808171,48808171,,315194,1,1,1,0,0,0,20250506,10030,30268506-315194,
5/5/2025 21:21,30268507,320859,250505,30268507,48808172,48808172,,320859,1,1,1,0,0,0,20250506,10030,30268507-320859,
5/5/2025 21:26,30268508,265303,250505,30268508,48808173,48808173,,265303,1,1,1,0,0,0,20250506,10030,30268508-265303,
5/5/2025 21:21,30268509,318543,250505,30268509,48808174,48808174,,318543,1,1,1,0,0,0,20250506,10030,30268509-318543,
5/5/2025 21:21,30268510,281949,250505,30268510,48808175,48808175,,281949,1,1,1,0,0,0,20250506,10030,30268510-281949,
5/5/2025 21:21,30268512,293538,250505,30268512,48808176,48808176,,293538,1,1,1,0,0,0,20250506,10030,30268512-293538,
5/5/2025 21:21,30268512,328341,250505,30268512,48808176,48808176,,328341,1,1,1,0,0,0,20250506,10030,30268512-328341,
5/5/2025 21:21,30268512,330011,250505,30268512,48808176,48808176,,330011,1,1,1,0,0,0,20250506,10030,30268512-330011,
5/5/2025 21:26,30268513,332270,250505,30268513,48808177,48808177,,332270,1,1,1,0,0,0,20250506,10030,30268513-332270,
5/5/2025 21:21,30268514,321058,250505,30268514,48808178,48808178,,321058,1,1,1,0,0,0,20250506,10030,30268514-321058,
5/5/2025 21:21,30268515,335508,250505,30268515,48808179,48808179,,335508,1,1,1,0,0,0,20250506,10030,30268515-335508,
5/5/2025 22:31,30266919,301395,250505,30266919,48810376,48810376,,301395,1,1,1,0,0,0,20250506,50402,30266919-301395,
5/5/2025 22:31,30266919,330220,250505,30266919,48810376,48810376,,330220,1,1,1,0,0,0,20250506,50402,30266919-330220,
5/5/2025 23:41,30266923,321296,250505,30266923,48810377,48810377,,321296,1,1,1,0,0,0,20250506,50402,30266923-321296,
5/5/2025 22:20,30268145,325040,250505,30268145,48810378,48810378,,325040,2,2,2,0,0,0,20250506,50402,30268145-325040,
5/5/2025 22:20,30268145,325040,250505,30268145,48810378,48810378,,325040,2,2,2,0,0,0,20250506,50402,30268145-325040,
5/5/2025 22:20,30268145,328432,250505,30268145,48810378,48810378,,328432,1,1,1,0,0,0,20250506,50402,30268145-328432,
5/5/2025 21:31,30268516,330007,250505,30268516,48810379,48810379,,330007,1,1,1,0,0,0,20250506,50402,30268516-330007,
5/5/2025 21:31,30268516,331293,250505,30268516,48810379,48810379,,331293,1,1,1,0,0,0,20250506,50402,30268516-331293,
5/5/2025 21:31,30268518,296278,250505,30268518,48810380,48810380,,296278,2,2,2,0,0,0,20250506,50402,30268518-296278,
5/5/2025 21:31,30268518,296278,250505,30268518,48810380,48810380,,296278,2,2,2,0,0,0,20250506,50402,30268518-296278,
5/5/2025 21:31,30268519,285637,250505,30268519,48810381,48810381,,285637,1,1,1,0,0,0,20250506,50402,30268519-285637,
5/5/2025 21:31,30268519,328367,250505,30268519,48810381,48810381,,328367,1,1,1,0,0,0,20250506,50402,30268519-328367,
5/5/2025 21:31,30268520,322762,250505,30268520,48810382,48810382,,322762,1,1,1,0,0,0,20250506,50402,30268520-322762,
5/5/2025 21:31,30268521,296277,250505,30268521,48810383,48810383,,296277,2,2,2,0,0,0,20250506,50402,30268521-296277,
5/5/2025 21:31,30268521,296277,250505,30268521,48810383,48810383,,296277,2,2,2,0,0,0,20250506,50402,30268521-296277,
5/5/2025 21:31,30268522,329208,250505,30268522,48810384,48810384,,329208,1,1,1,0,0,0,20250506,50402,30268522-329208,
5/5/2025 21:41,30268523,329668,250505,30268523,48810385,48810385,,329668,1,1,1,0,0,0,20250506,50402,30268523-329668,
5/5/2025 21:31,30268524,281949,250505,30268524,48810386,48810386,,281949,2,2,2,0,0,0,20250506,50402,30268524-281949,
5/5/2025 21:31,30268524,281949,250505,30268524,48810386,48810386,,281949,2,2,2,0,0,0,20250506,50402,30268524-281949,
5/5/2025 21:35,30268525,308188,250505,30268525,48810387,48810387,,308188,1,1,1,0,0,0,20250506,50402,30268525-308188,
5/5/2025 21:41,30268526,312735,250505,30268526,48810388,48810388,,312735,1,1,1,0,0,0,20250506,50402,30268526-312735,
5/5/2025 21:41,30268526,312738,250505,30268526,48810388,48810388,,312738,1,1,1,0,0,0,20250506,50402,30268526-312738,
5/5/2025 21:50,30268527,336056,250505,30268527,48810389,48810389,,336056,1,1,1,0,0,0,20250506,50402,30268527-336056,
5/5/2025 21:45,30268530,330240,250505,30268530,48810390,48810390,,330240,5,5,5,0,0,0,20250506,50402,30268530-330240,
5/5/2025 21:45,30268530,330240,250505,30268530,48810390,48810390,,330240,5,5,5,0,0,0,20250506,50402,30268530-330240,
5/5/2025 21:45,30268530,330240,250505,30268530,48810390,48810390,,330240,5,5,5,0,0,0,20250506,50402,30268530-330240,
5/5/2025 21:45,30268530,330240,250505,30268530,48810390,48810390,,330240,5,5,5,0,0,0,20250506,50402,30268530-330240,
5/5/2025 21:45,30268530,330240,250505,30268530,48810390,48810390,,330240,5,5,5,0,0,0,20250506,50402,30268530-330240,
5/5/2025 21:50,30268531,329867,250505,30268531,48810391,48810391,,329867,1,1,1,0,0,0,20250506,50402,30268531-329867,
5/5/2025 21:55,30268532,287446,250505,30268532,48810392,48810392,,287446,1,1,1,0,0,0,20250506,50402,30268532-287446,
5/5/2025 21:56,30268534,283688,250505,30268534,48810393,48810393,,283688,1,1,1,0,0,0,20250506,50402,30268534-283688,
5/5/2025 21:56,30268534,326870,250505,30268534,48810393,48810393,,326870,2,2,2,0,0,0,20250506,50402,30268534-326870,
5/5/2025 21:56,30268534,326870,250505,30268534,48810393,48810393,,326870,2,2,2,0,0,0,20250506,50402,30268534-326870,
5/5/2025 21:56,30268534,333384,250505,30268534,48810393,48810393,,333384,4,4,4,0,0,0,20250506,50402,30268534-333384,
5/5/2025 21:56,30268534,333384,250505,30268534,48810393,48810393,,333384,4,4,4,0,0,0,20250506,50402,30268534-333384,
5/5/2025 21:56,30268534,333384,250505,30268534,48810393,48810393,,333384,4,4,4,0,0,0,20250506,50402,30268534-333384,
5/5/2025 21:56,30268534,333384,250505,30268534,48810393,48810393,,333384,4,4,4,0,0,0,20250506,50402,30268534-333384,
5/5/2025 21:56,30268536,298334,250505,30268536,48810394,48810394,,298334,1,1,1,0,0,0,20250506,50402,30268536-298334,
5/5/2025 21:56,30268537,335872,250505,30268537,48810395,48810395,,335872,1,1,1,0,0,0,20250506,50402,30268537-335872,
5/5/2025 21:56,30268539,304537,250505,30268539,48810396,48810396,,304537,1,1,1,0,0,0,20250506,50402,30268539-304537,
5/5/2025 21:56,30268541,308189,250505,30268541,48810397,48810397,,308189,1,1,1,0,0,0,20250506,50402,30268541-308189,
5/5/2025 22:06,30268542,319848,250505,30268542,48810398,48810398,,319848,1,1,1,0,0,0,20250506,50402,30268542-319848,
5/5/2025 22:06,30268542,322944,250505,30268542,48810398,48810398,,322944,1,1,1,0,0,0,20250506,50402,30268542-322944,
5/5/2025 22:06,30268542,322953,250505,30268542,48810398,48810398,,322953,1,1,1,0,0,0,20250506,50402,30268542-322953,
5/5/2025 22:05,30268543,310331,250505,30268543,48810399,48810399,,310331,1,1,1,0,0,0,20250506,50402,30268543-310331,
5/5/2025 22:06,30268544,318718,250505,30268544,48810400,48810400,,318718,2,2,2,0,0,0,20250506,50402,30268544-318718,
5/5/2025 22:06,30268544,318718,250505,30268544,48810400,48810400,,318718,2,2,2,0,0,0,20250506,50402,30268544-318718,
5/5/2025 22:11,30268545,303101,250505,30268545,48810401,48810401,,303101,1,1,1,0,0,0,20250506,50402,30268545-303101,
5/5/2025 22:16,30268547,321394,250505,30268547,48810403,48810403,,321394,4,4,4,0,0,0,20250506,50402,30268547-321394,
5/5/2025 22:16,30268547,321394,250505,30268547,48810403,48810403,,321394,4,4,4,0,0,0,20250506,50402,30268547-321394,
5/5/2025 22:16,30268547,321394,250505,30268547,48810403,48810403,,321394,4,4,4,0,0,0,20250506,50402,30268547-321394,
5/5/2025 22:16,30268547,321394,250505,30268547,48810403,48810403,,321394,4,4,4,0,0,0,20250506,50402,30268547-321394,
5/5/2025 22:16,30268548,334912,250505,30268548,48810404,48810404,,334912,1,1,1,0,0,0,20250506,50402,30268548-334912,
5/5/2025 22:10,30268549,333488,250505,30268549,48810405,48810405,,333488,1,1,1,0,0,0,20250506,50402,30268549-333488,
5/5/2025 22:16,30268551,310128,250505,30268551,48810406,48810406,,310128,1,1,1,0,0,0,20250506,50402,30268551-310128,
5/5/2025 22:16,30268551,325029,250505,30268551,48810406,48810406,,325029,1,1,1,0,0,0,20250506,50402,30268551-325029,
5/5/2025 22:16,30268551,335431,250505,30268551,48810406,48810406,,335431,1,1,1,0,0,0,20250506,50402,30268551-335431,
5/5/2025 22:11,30268552,322443,250505,30268552,48810407,48810407,,322443,1,1,1,0,0,0,20250506,50402,30268552-322443,
5/5/2025 22:11,30268552,322464,250505,30268552,48810407,48810407,,322464,2,2,2,0,0,0,20250506,50402,30268552-322464,
5/5/2025 22:11,30268552,322464,250505,30268552,48810407,48810407,,322464,2,2,2,0,0,0,20250506,50402,30268552-322464,
5/5/2025 22:11,30268554,333487,250505,30268554,48810408,48810408,,333487,1,1,1,0,0,0,20250506,50402,30268554-333487,
5/5/2025 22:15,30268555,333487,250505,30268555,48810409,48810409,,333487,1,1,1,0,0,0,20250506,50402,30268555-333487,
5/5/2025 22:21,30268556,333912,250505,30268556,48810410,48810410,,333912,1,1,1,0,0,0,20250506,50402,30268556-333912,
5/5/2025 22:30,30268557,317907,250505,30268557,48810411,48810411,,317907,1,1,1,0,0,0,20250506,50402,30268557-317907,
5/5/2025 22:31,30268561,301041,250505,30268561,48810412,48810412,,301041,1,1,1,0,0,0,20250506,50402,30268561-301041,
5/5/2025 22:35,30268562,257671,250505,30268562,48810413,48810413,,257671,6,6,6,0,0,0,20250506,50402,30268562-257671,
5/5/2025 22:35,30268562,257671,250505,30268562,48810413,48810413,,257671,6,6,6,0,0,0,20250506,50402,30268562-257671,
5/5/2025 22:35,30268562,257671,250505,30268562,48810413,48810413,,257671,6,6,6,0,0,0,20250506,50402,30268562-257671,
5/5/2025 22:35,30268562,257671,250505,30268562,48810413,48810413,,257671,6,6,6,0,0,0,20250506,50402,30268562-257671,
5/5/2025 22:35,30268562,257671,250505,30268562,48810413,48810413,,257671,6,6,6,0,0,0,20250506,50402,30268562-257671,
5/5/2025 22:35,30268562,257671,250505,30268562,48810413,48810413,,257671,6,6,6,0,0,0,20250506,50402,30268562-257671,
5/5/2025 22:40,30268563,304066,250505,30268563,48810414,48810414,,304066,1,1,1,0,0,0,20250506,50402,30268563-304066,
5/5/2025 22:40,30268563,317681,250505,30268563,48810414,48810414,,317681,1,1,1,0,0,0,20250506,50402,30268563-317681,
5/5/2025 22:40,30268563,335867,250505,30268563,48810414,48810414,,335867,1,1,1,0,0,0,20250506,50402,30268563-335867,
5/5/2025 22:41,30268565,319854,250505,30268565,48810415,48810415,,319854,1,1,1,0,0,0,20250506,50402,30268565-319854,
5/5/2025 22:41,30268568,307657,250505,30268568,48810416,48810416,,307657,1,1,1,0,0,0,20250506,50402,30268568-307657,
5/5/2025 22:45,30268569,324814,250505,30268569,48810417,48810417,,324814,3,3,3,0,0,0,20250506,50403,30268569-324814,
5/5/2025 22:45,30268569,324814,250505,30268569,48810417,48810417,,324814,3,3,3,0,0,0,20250506,50403,30268569-324814,
5/5/2025 22:45,30268569,324814,250505,30268569,48810417,48810417,,324814,3,3,3,0,0,0,20250506,50403,30268569-324814,
5/5/2025 22:45,30268571,337118,250505,30268571,48810418,48810418,,337118,1,1,1,0,0,0,20250506,50403,30268571-337118,
5/5/2025 23:06,30268572,321241,250505,30268572,48810419,48810419,,321241,2,2,2,0,0,0,20250506,50403,30268572-321241,
5/5/2025 23:06,30268572,321241,250505,30268572,48810419,48810419,,321241,2,2,2,0,0,0,20250506,50403,30268572-321241,
5/5/2025 23:06,30268572,321242,250505,30268572,48810419,48810419,,321242,1,1,1,0,0,0,20250506,50403,30268572-321242,
5/5/2025 23:06,30268572,321244,250505,30268572,48810419,48810419,,321244,1,1,1,0,0,0,20250506,50403,30268572-321244,
5/5/2025 22:56,30268573,305833,250505,30268573,48810420,48810420,,305833,1,1,1,0,0,0,20250506,50403,30268573-305833,
5/6/2025 0:20,30268574,307858,250506,30268574,48810421,48810421,,307858,1,1,1,0,0,0,20250506,50403,30268574-307858,
5/5/2025 23:06,30268575,296277,250505,30268575,48810422,48810422,,296277,1,1,1,0,0,0,20250506,50403,30268575-296277,
5/5/2025 23:06,30268575,318534,250505,30268575,48810422,48810422,,318534,1,1,1,0,0,0,20250506,50403,30268575-318534,
5/5/2025 23:06,30268575,319854,250505,30268575,48810422,48810422,,319854,1,1,1,0,0,0,20250506,50403,30268575-319854,
5/5/2025 23:10,30268576,300548,250505,30268576,48810423,48810423,,300548,1,1,1,0,0,0,20250506,50403,30268576-300548,
5/5/2025 23:06,30268577,322242,250505,30268577,48810424,48810424,,322242,1,1,1,0,0,0,20250506,50403,30268577-322242,
5/5/2025 23:06,30268577,322244,250505,30268577,48810424,48810424,,322244,1,1,1,0,0,0,20250506,50403,30268577-322244,
5/5/2025 23:15,30268578,310181,250505,30268578,48810425,48810425,,310181,1,1,1,0,0,0,20250506,50403,30268578-310181,
5/5/2025 23:16,30268579,321242,250505,30268579,48810426,48810426,,321242,1,1,1,0,0,0,20250506,50403,30268579-321242,
5/5/2025 23:16,30268579,321244,250505,30268579,48810426,48810426,,321244,1,1,1,0,0,0,20250506,50403,30268579-321244,
5/5/2025 23:11,30268580,327900,250505,30268580,48810427,48810427,,327900,1,1,1,0,0,0,20250506,50403,30268580-327900,
5/5/2025 23:16,30268582,301115,250505,30268582,48810428,48810428,,301115,1,1,1,0,0,0,20250506,50403,30268582-301115,
5/5/2025 23:16,30268582,328484,250505,30268582,48810428,48810428,,328484,1,1,1,0,0,0,20250506,50403,30268582-328484,
5/5/2025 23:16,30268582,331178,250505,30268582,48810428,48810428,,331178,1,1,1,0,0,0,20250506,50403,30268582-331178,
5/5/2025 23:16,30268582,331179,250505,30268582,48810428,48810428,,331179,1,1,1,0,0,0,20250506,50403,30268582-331179,
5/5/2025 23:16,30268582,333674,250505,30268582,48810428,48810428,,333674,1,1,1,0,0,0,20250506,50403,30268582-333674,
5/5/2025 23:41,30268583,327921,250505,30268583,48810429,48810429,,327921,1,1,1,0,0,0,20250506,50403,30268583-327921,
5/5/2025 23:26,30268584,337544,250505,30268584,48810430,48810430,,337544,1,1,1,0,0,0,20250506,50403,30268584-337544,
5/5/2025 23:26,30268588,320703,250505,30268588,48810431,48810431,,320703,1,1,1,0,0,0,20250506,50403,30268588-320703,
5/5/2025 23:36,30268590,310225,250505,30268590,48810432,48810432,,310225,1,1,1,0,0,0,20250506,50403,30268590-310225,
5/5/2025 23:36,30268590,314861,250505,30268590,48810432,48810432,,314861,1,1,1,0,0,0,20250506,50403,30268590-314861,
5/5/2025 23:36,30268590,319191,250505,30268590,48810432,48810432,,319191,1,1,1,0,0,0,20250506,50403,30268590-319191,
5/5/2025 23:36,30268590,329532,250505,30268590,48810432,48810432,,329532,2,2,2,0,0,0,20250506,50403,30268590-329532,
5/5/2025 23:36,30268590,329532,250505,30268590,48810432,48810432,,329532,2,2,2,0,0,0,20250506,50403,30268590-329532,
5/5/2025 23:36,30268590,333501,250505,30268590,48810432,48810432,,333501,2,2,2,0,0,0,20250506,50403,30268590-333501,
5/5/2025 23:36,30268590,333501,250505,30268590,48810432,48810432,,333501,2,2,2,0,0,0,20250506,50403,30268590-333501,
5/5/2025 23:35,30268591,320237,250505,30268591,48810433,48810433,,320237,2,2,2,0,0,0,20250506,50403,30268591-320237,
5/5/2025 23:35,30268591,320237,250505,30268591,48810433,48810433,,320237,2,2,2,0,0,0,20250506,50403,30268591-320237,
5/5/2025 23:41,30268592,333674,250505,30268592,48810434,48810434,,333674,1,1,1,0,0,0,20250506,50403,30268592-333674,
5/5/2025 23:46,30268596,322941,250505,30268596,48810435,48810435,,322941,1,1,1,0,0,0,20250506,50403,30268596-322941,
5/5/2025 23:46,30268596,328341,250505,30268596,48810435,48810435,,328341,1,1,1,0,0,0,20250506,50403,30268596-328341,
5/5/2025 23:46,30268596,333374,250505,30268596,48810435,48810435,,333374,1,1,1,0,0,0,20250506,50403,30268596-333374,
5/5/2025 23:55,30268599,314853,250505,30268599,48810436,48810436,,314853,1,1,1,0,1,0,20250513,94628,30268599-314853,
5/5/2025 23:55,30268599,321603,250505,30268599,48810436,48810436,,321603,1,1,1,0,1,0,20250513,94628,30268599-321603,
5/6/2025 0:05,30268600,333374,250506,30268600,48810437,48810437,,333374,1,1,1,0,0,0,20250506,50403,30268600-333374,
5/6/2025 0:10,30268601,272731,250506,30268601,48810438,48810438,,272731,1,1,1,0,0,0,20250506,50403,30268601-272731,
5/6/2025 0:16,30268602,292716,250506,30268602,48810439,48810439,,292716,4,4,4,0,0,0,20250506,50403,30268602-292716,
5/6/2025 0:16,30268602,292716,250506,30268602,48810439,48810439,,292716,4,4,4,0,0,0,20250506,50403,30268602-292716,
5/6/2025 0:16,30268602,292716,250506,30268602,48810439,48810439,,292716,4,4,4,0,0,0,20250506,50403,30268602-292716,
5/6/2025 0:16,30268602,292716,250506,30268602,48810439,48810439,,292716,4,4,4,0,0,0,20250506,50403,30268602-292716,
5/6/2025 0:41,30268605,322803,250506,30268605,48810440,48810440,,322803,1,1,1,0,0,0,20250506,50403,30268605-322803,
5/6/2025 0:41,30268605,328920,250506,30268605,48810440,48810440,,328920,1,1,1,0,0,0,20250506,50403,30268605-328920,
5/6/2025 1:26,30268609,317426,250506,30268609,48810441,48810441,,317426,1,1,1,0,0,0,20250506,50403,30268609-317426,
5/6/2025 2:06,30268613,322565,250506,30268613,48810442,48810442,,322565,2,2,2,0,0,0,20250506,50403,30268613-322565,
5/6/2025 2:06,30268613,322565,250506,30268613,48810442,48810442,,322565,2,2,2,0,0,0,20250506,50403,30268613-322565,
5/6/2025 2:06,30268613,322966,250506,30268613,48810442,48810442,,322966,1,1,1,0,0,0,20250506,50403,30268613-322966,
5/6/2025 2:06,30268613,325517,250506,30268613,48810442,48810442,,325517,2,2,2,0,0,0,20250506,50403,30268613-325517,
5/6/2025 2:06,30268613,325517,250506,30268613,48810442,48810442,,325517,2,2,2,0,0,0,20250506,50403,30268613-325517,
5/6/2025 2:25,30268615,333912,250506,30268615,48810443,48810443,,333912,1,1,1,0,0,0,20250506,50403,30268615-333912,
5/6/2025 3:15,30268618,322464,250506,30268618,48810444,48810444,,322464,1,1,1,0,0,0,20250506,50403,30268618-322464,
5/6/2025 8:11,30267924,318765,250506,30267924,48813276,48813276,,318765,1,1,1,0,0,0,20250506,103623,30267924-318765,
5/6/2025 7:05,30267941,312738,250506,30267941,48813277,48813277,,312738,1,1,1,0,0,0,20250506,103623,30267941-312738,
5/6/2025 7:51,30268023,302148,250506,30268023,48813278,48813278,,302148,1,1,1,0,0,0,20250506,103623,30268023-302148,
5/6/2025 8:01,30268056,257671,250506,30268056,48813279,48813279,,257671,1,1,1,0,0,0,20250506,103623,30268056-257671,
5/6/2025 9:15,30268254,202715,250506,30268254,48813280,48813280,,202715,2,2,2,0,0,0,20250506,103623,30268254-202715,
5/6/2025 9:15,30268254,202715,250506,30268254,48813280,48813280,,202715,2,2,2,0,0,0,20250506,103623,30268254-202715,
5/6/2025 8:11,30268274,331233,250506,30268274,48813281,48813281,,331233,1,1,1,0,0,0,20250506,103623,30268274-331233,
5/6/2025 7:20,30268300,315414,250506,30268300,48813282,48813282,,315414,1,1,1,0,0,0,20250506,103623,30268300-315414,
5/6/2025 10:20,30268366,325023,250506,30268366,48813283,48813283,,325023,1,1,1,0,0,0,20250506,103623,30268366-325023,
5/6/2025 7:11,30268433,299175,250506,30268433,48813284,48813284,,299175,1,1,1,0,0,0,20250506,103623,30268433-299175,
5/6/2025 7:11,30268433,329532,250506,30268433,48813284,48813284,,329532,1,1,1,0,0,0,20250506,103623,30268433-329532,
5/6/2025 7:51,30268472,335489,250506,30268472,48813285,48813285,,335489,1,1,1,0,0,0,20250506,103623,30268472-335489,
5/6/2025 8:46,30268586,278633,250506,30268586,48813287,48813287,,278633,1,1,1,0,0,0,20250506,103623,30268586-278633,
5/6/2025 8:46,30268586,300420,250506,30268586,48813287,48813287,,300420,1,1,1,0,0,0,20250506,103623,30268586-300420,
5/6/2025 8:46,30268586,319848,250506,30268586,48813287,48813287,,319848,1,1,1,0,0,0,20250506,103623,30268586-319848,
5/6/2025 8:46,30268586,322945,250506,30268586,48813287,48813287,,322945,1,1,1,0,0,0,20250506,103623,30268586-322945,
5/6/2025 8:46,30268586,326870,250506,30268586,48813287,48813287,,326870,1,1,1,0,0,0,20250506,103623,30268586-326870,
5/6/2025 3:36,30268617,283067,250506,30268617,48813288,48813288,,283067,1,1,1,0,0,0,20250506,103623,30268617-283067,
5/6/2025 3:36,30268617,293534,250506,30268617,48813288,48813288,,293534,4,4,4,0,0,0,20250506,103623,30268617-293534,
5/6/2025 3:36,30268617,293534,250506,30268617,48813288,48813288,,293534,4,4,4,0,0,0,20250506,103623,30268617-293534,
5/6/2025 3:36,30268617,293534,250506,30268617,48813288,48813288,,293534,4,4,4,0,0,0,20250506,103623,30268617-293534,
5/6/2025 3:36,30268617,293534,250506,30268617,48813288,48813288,,293534,4,4,4,0,0,0,20250506,103623,30268617-293534,
5/6/2025 3:36,30268617,308710,250506,30268617,48813288,48813288,,308710,1,1,1,0,0,0,20250506,103623,30268617-308710,
5/6/2025 3:36,30268617,328146,250506,30268617,48813288,48813288,,328146,1,1,1,0,0,0,20250506,103623,30268617-328146,
5/6/2025 4:06,30268619,333487,250506,30268619,48813289,48813289,,333487,1,1,1,0,0,0,20250506,103623,30268619-333487,
5/6/2025 4:20,30268620,294900,250506,30268620,48813290,48813290,,294900,1,1,1,0,0,0,20250506,103623,30268620-294900,
5/6/2025 4:20,30268620,336105,250506,30268620,48813290,48813290,,336105,1,1,1,0,0,0,20250506,103623,30268620-336105,
5/6/2025 4:40,30268621,281949,250506,30268621,48813291,48813291,,281949,2,2,2,0,0,0,20250506,103623,30268621-281949,
5/6/2025 4:40,30268621,281949,250506,30268621,48813291,48813291,,281949,2,2,2,0,0,0,20250506,103623,30268621-281949,
5/6/2025 5:41,30268622,310146,250506,30268622,48813292,48813292,,310146,1,1,1,0,0,0,20250506,103623,30268622-310146,
5/6/2025 4:55,30268623,325029,250506,30268623,48813293,48813293,,325029,1,1,1,0,0,0,20250506,103623,30268623-325029,
5/6/2025 4:55,30268623,334285,250506,30268623,48813293,48813293,,334285,1,1,1,0,0,0,20250506,103623,30268623-334285,
5/6/2025 5:15,30268624,285682,250506,30268624,48813294,48813294,,285682,1,1,1,0,0,0,20250506,103623,30268624-285682,
5/6/2025 5:20,30268625,322803,250506,30268625,48813295,48813295,,322803,1,1,1,0,0,0,20250506,103623,30268625-322803,
5/6/2025 5:41,30268626,288909,250506,30268626,48813296,48813296,,288909,3,3,3,0,0,0,20250506,103623,30268626-288909,
5/6/2025 5:41,30268626,288909,250506,30268626,48813296,48813296,,288909,3,3,3,0,0,0,20250506,103623,30268626-288909,
5/6/2025 5:41,30268626,288909,250506,30268626,48813296,48813296,,288909,3,3,3,0,0,0,20250506,103623,30268626-288909,
5/6/2025 5:41,30268626,330595,250506,30268626,48813296,48813296,,330595,3,3,3,0,0,0,20250506,103623,30268626-330595,
5/6/2025 5:41,30268626,330595,250506,30268626,48813296,48813296,,330595,3,3,3,0,0,0,20250506,103623,30268626-330595,
5/6/2025 5:41,30268626,330595,250506,30268626,48813296,48813296,,330595,3,3,3,0,0,0,20250506,103623,30268626-330595,
5/6/2025 6:10,30268628,330606,250506,30268628,48813297,48813297,,330606,1,1,1,0,0,0,20250506,103623,30268628-330606,
5/6/2025 6:21,30268629,310126,250506,30268629,48813298,48813298,,310126,1,1,1,0,0,0,20250506,103623,30268629-310126,
5/6/2025 6:21,30268629,337516,250506,30268629,48813298,48813298,,337516,1,1,1,0,0,0,20250506,103623,30268629-337516,
5/6/2025 6:31,30268630,292716,250506,30268630,48813299,48813299,,292716,1,1,1,0,0,0,20250506,103623,30268630-292716,
5/6/2025 6:46,30268632,323031,250506,30268632,48813301,48813301,,323031,1,1,1,0,0,0,20250506,103623,30268632-323031,
5/6/2025 6:46,30268632,324510,250506,30268632,48813301,48813301,,324510,1,1,1,0,0,0,20250506,103623,30268632-324510,
5/6/2025 6:46,30268633,318551,250506,30268633,48813302,48813302,,318551,1,1,1,0,0,0,20250506,103623,30268633-318551,
5/6/2025 6:55,30268635,284566,250506,30268635,48813303,48813303,,284566,1,1,1,0,0,0,20250506,103623,30268635-284566,
5/6/2025 6:55,30268635,325029,250506,30268635,48813303,48813303,,325029,1,1,1,0,0,0,20250506,103623,30268635-325029,
5/6/2025 6:56,30268637,334285,250506,30268637,48813304,48813304,,334285,10,10,10,0,0,0,20250506,103623,30268637-334285,
5/6/2025 6:56,30268637,334285,250506,30268637,48813304,48813304,,334285,10,10,10,0,0,0,20250506,103623,30268637-334285,
5/6/2025 6:56,30268637,334285,250506,30268637,48813304,48813304,,334285,10,10,10,0,0,0,20250506,103623,30268637-334285,
5/6/2025 6:56,30268637,334285,250506,30268637,48813304,48813304,,334285,10,10,10,0,0,0,20250506,103623,30268637-334285,
5/6/2025 6:56,30268637,334285,250506,30268637,48813304,48813304,,334285,10,10,10,0,0,0,20250506,103623,30268637-334285,
5/6/2025 6:56,30268637,334285,250506,30268637,48813304,48813304,,334285,10,10,10,0,0,0,20250506,103623,30268637-334285,
5/6/2025 6:56,30268637,334285,250506,30268637,48813304,48813304,,334285,10,10,10,0,0,0,20250506,103623,30268637-334285,
