Ecomm Crt Date,Order ID#,Order SKU#,JDA Crt Date,JDA Order ID#,JDA Xfer #,PKMS pkt#,PkMS Wave #,PkMS SKU #,PKMS Original Order Qty,PkMS Original Pkt Qty,PKMS pkt Qty,PKMS shortage Qty,PkMS Cancel Qty,PKMS Shipped Qty,PkMS Date Last Modified,Time Last modified
4/20/2025 18:10,30256075,313072,250420,30256075,48658898,48658898,20250503003,313072,1,1,1,0,0,1,20250509,235445
4/20/2025 18:11,30256076,334635,250420,30256076,48658899,48658899,20250503003,334635,1,1,1,0,0,1,20250509,171244
4/20/2025 18:11,30256077,93994,250420,30256077,48658900,48658900,20250503003,93994,1,1,1,0,0,1,20250510,128
4/20/2025 18:16,30256078,322459,250420,30256078,48658901,48658901,20250503003,322459,1,1,1,0,0,1,20250512,110813
4/20/2025 18:16,30256078,322962,250420,30256078,48658901,48658901,20250503003,322962,1,1,1,0,0,1,20250512,110813
4/20/2025 18:16,30256079,313060,250420,30256079,48658902,48658902,20250503003,313060,1,1,1,0,0,1,20250510,144230
4/20/2025 18:16,30256081,336056,250420,30256081,48658904,48658904,20250502007,336056,2,2,2,0,0,1,20250512,140644
4/20/2025 18:26,30256084,313072,250420,30256084,48658906,48658906,20250503003,313072,1,1,1,0,0,1,20250513,24824
4/20/2025 18:26,30256085,322962,250420,30256085,48658907,48658907,20250503003,322962,1,1,1,0,0,1,20250512,110813
4/20/2025 18:26,30256088,302134,250420,30256088,48658909,48658909,20250503003,302134,1,1,1,0,0,1,20250512,55708
4/20/2025 18:26,30256089,321947,250420,30256089,48658910,48658910,20250502007,321947,4,4,4,0,0,1,20250512,102400
4/20/2025 18:26,30256089,321947,250420,30256089,48658910,48658910,20250502007,321947,4,4,4,0,0,1,20250512,102400
4/20/2025 18:26,30256091,280168,250420,30256091,48658911,48658911,20250503003,280168,1,1,1,0,0,1,20250512,235338
4/20/2025 18:26,30256091,328380,250420,30256091,48658911,48658911,20250503003,328380,1,1,1,0,0,1,20250512,235338
4/20/2025 18:31,30256093,272734,250420,30256093,48658913,48658913,20250503003,272734,6,6,6,0,0,6,20250509,143514
4/20/2025 18:31,30256093,272734,250420,30256093,48658913,48658913,20250503003,272734,6,6,6,0,0,6,20250509,143514
4/20/2025 18:31,30256093,272734,250420,30256093,48658913,48658913,20250503003,272734,6,6,6,0,0,6,20250509,143514
4/20/2025 18:31,30256093,272734,250420,30256093,48658913,48658913,20250503003,272734,6,6,6,0,0,6,20250509,143514
4/20/2025 18:31,30256093,272734,250420,30256093,48658913,48658913,20250503003,272734,6,6,6,0,0,6,20250509,143514
4/20/2025 18:31,30256093,272734,250420,30256093,48658913,48658913,20250503003,272734,6,6,6,0,0,6,20250509,143514
4/20/2025 18:31,30256096,328920,250420,30256096,48658914,48658914,20250503003,328920,1,1,1,0,0,1,20250510,155526
4/20/2025 18:30,30256097,322389,250420,30256097,48658915,48658915,20250503003,322389,1,1,1,0,0,1,20250512,110844
4/20/2025 18:36,30256102,257671,250420,30256102,48658919,48658919,20250503003,257671,2,2,2,0,0,2,20250512,142850
4/20/2025 18:36,30256102,257671,250420,30256102,48658919,48658919,20250503003,257671,2,2,2,0,0,2,20250512,142850
4/20/2025 18:40,30256106,297389,250420,30256106,48658922,48658922,20250503003,297389,1,1,1,0,0,1,20250509,224557
4/20/2025 18:55,30256113,283082,250420,30256113,48658926,48658926,20250503003,283082,1,1,1,0,0,1,20250512,110813
4/20/2025 19:46,30256117,108718,250420,30256117,48658929,48658929,20250503003,108718,1,1,1,0,0,1,20250510,128
4/20/2025 19:05,30256120,334935,250420,30256120,48658932,48658932,20250503003,334935,1,1,1,0,0,1,20250509,171244
4/20/2025 19:00,30256121,326666,250420,30256121,48658933,48658933,20250503003,326666,1,1,1,0,0,1,20250509,65648
4/20/2025 19:05,30256122,283082,250420,30256122,48658934,48658934,20250503003,283082,1,1,1,0,0,1,20250509,224535
4/20/2025 19:05,30256122,322764,250420,30256122,48658934,48658934,20250503003,322764,1,1,1,0,0,1,20250509,224535
4/20/2025 19:06,30256123,328920,250420,30256123,48658935,48658935,20250503003,328920,1,1,1,0,0,1,20250513,103728
4/20/2025 19:10,30256127,317038,250420,30256127,48658936,48658936,20250503003,317038,1,1,1,0,0,1,20250509,33953
4/20/2025 19:21,30256135,310225,250420,30256135,48658942,48658942,20250503003,310225,1,1,1,0,0,1,20250512,152
4/20/2025 19:21,30256137,320063,250420,30256137,48658944,48658944,20250503003,320063,1,1,1,0,0,1,20250509,95704
4/20/2025 19:21,30256137,328380,250420,30256137,48658944,48658944,20250503003,328380,1,1,1,0,0,1,20250509,95704
4/20/2025 19:30,30256142,283065,250420,30256142,48658948,48658948,20250503003,283065,1,1,1,0,0,1,20250512,235008
4/20/2025 19:45,30256143,287784,250420,30256143,48658949,48658949,20250503003,287784,1,1,1,0,0,1,20250512,215408
4/20/2025 19:46,30256145,332022,250420,30256145,48658951,48658951,20250503003,332022,1,1,1,0,0,1,20250509,55637
4/20/2025 19:51,30256147,320063,250420,30256147,48658952,48658952,20250503003,320063,1,1,1,0,0,1,20250509,211713
4/20/2025 19:51,30256147,320835,250420,30256147,48658952,48658952,20250503003,320835,1,1,1,0,0,1,20250509,211713
4/20/2025 19:51,30256147,326433,250420,30256147,48658952,48658952,20250503003,326433,1,1,1,0,0,1,20250509,211713
4/20/2025 19:56,30256151,317802,250420,30256151,48658955,48658955,20250503003,317802,2,2,2,0,0,2,20250513,103728
4/20/2025 19:56,30256151,317802,250420,30256151,48658955,48658955,20250503003,317802,2,2,2,0,0,2,20250513,103728
4/20/2025 19:56,30256151,328484,250420,30256151,48658955,48658955,20250503003,328484,1,1,1,0,0,1,20250513,103728
4/20/2025 20:00,30256152,294693,250420,30256152,48658956,48658956,20250503003,294693,1,1,1,0,0,1,20250510,155526
4/20/2025 20:00,30256152,298767,250420,30256152,48658956,48658956,20250503003,298767,1,1,1,0,0,1,20250510,155526
4/20/2025 20:00,30256152,326252,250420,30256152,48658956,48658956,20250503003,326252,1,1,1,0,0,1,20250510,155526
4/20/2025 20:00,30256152,327205,250420,30256152,48658956,48658956,20250503003,327205,1,1,1,0,0,1,20250510,155526
4/20/2025 20:00,30256152,335179,250420,30256152,48658956,48658956,20250503003,335179,1,1,1,0,0,1,20250510,155526
4/20/2025 20:01,30256155,272731,250420,30256155,48658957,48658957,20250503003,272731,2,2,2,0,0,2,20250509,152753
4/20/2025 20:01,30256155,272731,250420,30256155,48658957,48658957,20250503003,272731,2,2,2,0,0,2,20250509,152753
4/20/2025 20:01,30256156,228400,250420,30256156,48658958,48658958,20250503003,228400,12,12,12,0,0,12,20250509,235449
4/20/2025 20:01,30256156,228400,250420,30256156,48658958,48658958,20250503003,228400,12,12,12,0,0,12,20250509,235449
4/20/2025 20:01,30256156,228400,250420,30256156,48658958,48658958,20250503003,228400,12,12,12,0,0,12,20250509,235449
4/20/2025 20:01,30256156,228400,250420,30256156,48658958,48658958,20250503003,228400,12,12,12,0,0,12,20250509,235449
4/20/2025 20:01,30256156,228400,250420,30256156,48658958,48658958,20250503003,228400,12,12,12,0,0,12,20250509,235449
4/20/2025 20:01,30256156,228400,250420,30256156,48658958,48658958,20250503003,228400,12,12,12,0,0,12,20250509,235449
4/20/2025 20:01,30256156,228400,250420,30256156,48658958,48658958,20250503003,228400,12,12,12,0,0,12,20250509,235449
4/20/2025 20:01,30256156,228400,250420,30256156,48658958,48658958,20250503003,228400,12,12,12,0,0,12,20250509,235449
4/20/2025 20:01,30256156,228400,250420,30256156,48658958,48658958,20250503003,228400,12,12,12,0,0,12,20250509,235449
4/20/2025 20:01,30256156,228400,250420,30256156,48658958,48658958,20250503003,228400,12,12,12,0,0,12,20250509,235449
4/20/2025 20:01,30256156,228400,250420,30256156,48658958,48658958,20250503003,228400,12,12,12,0,0,12,20250509,235449
4/20/2025 20:01,30256156,228400,250420,30256156,48658958,48658958,20250503003,228400,12,12,12,0,0,12,20250509,235449
4/20/2025 20:01,30256157,296278,250420,30256157,48658959,48658959,20250503003,296278,1,1,1,0,0,1,20250512,152
4/20/2025 20:15,30256159,302477,250420,30256159,48658961,48658961,20250503003,302477,1,1,1,0,0,1,20250512,234957
4/20/2025 20:15,30256159,324770,250420,30256159,48658961,48658961,20250503003,324770,1,1,1,0,0,1,20250512,234957
4/20/2025 20:26,30256165,331539,250420,30256165,48658965,48658965,20250503003,331539,1,1,1,0,0,1,20250510,113004
4/20/2025 20:16,30256166,320835,250420,30256166,48658966,48658966,20250503003,320835,1,1,1,0,0,1,20250509,185036
4/20/2025 20:16,30256166,333431,250420,30256166,48658966,48658966,20250503003,333431,1,1,1,0,0,1,20250509,185036
4/20/2025 20:30,30256170,333647,250420,30256170,48658969,48658969,20250503003,333647,1,1,1,0,0,1,20250510,84055
4/20/2025 20:35,30256173,310340,250420,30256173,48658972,48658972,20250503003,310340,1,1,1,0,0,1,20250509,151210
4/20/2025 20:35,30256173,314871,250420,30256173,48658972,48658972,20250503003,314871,1,1,1,0,0,1,20250509,151210
4/20/2025 20:36,30256174,320798,250420,30256174,48658973,48658973,20250503003,320798,1,1,1,0,0,1,20250509,95704
4/20/2025 20:40,30256178,330606,250420,30256178,48658976,48658976,20250503003,330606,1,1,1,0,0,1,20250513,65205
4/20/2025 20:41,30256179,321047,250420,30256179,48658977,48658977,20250503003,321047,1,1,1,0,0,1,20250510,112535
4/20/2025 20:41,30256179,333460,250420,30256179,48658977,48658977,20250503003,333460,1,1,1,0,0,1,20250510,112535
4/20/2025 20:51,30256182,88640,250420,30256182,48658980,48658980,20250503003,88640,1,1,1,0,0,1,20250512,70928
4/20/2025 20:50,30256187,327489,250420,30256187,48658982,48658982,20250503003,327489,1,1,1,0,0,1,20250513,62024
4/20/2025 20:50,30256187,331539,250420,30256187,48658982,48658982,20250503003,331539,1,1,1,0,0,1,20250513,62024
4/20/2025 20:50,30256188,295923,250420,30256188,48658983,48658983,20250503003,295923,1,1,1,0,0,1,20250509,55637
4/20/2025 21:01,30256193,314571,250420,30256193,48658986,48658986,20250503003,314571,2,2,2,0,0,2,20250509,504
4/20/2025 21:01,30256193,314571,250420,30256193,48658986,48658986,20250503003,314571,2,2,2,0,0,2,20250509,504
4/20/2025 21:01,30256193,320835,250420,30256193,48658986,48658986,20250503003,320835,1,1,1,0,0,1,20250512,131502
4/20/2025 21:00,30256194,284324,250420,30256194,48658987,48658987,20250503003,284324,1,1,1,0,0,1,20250513,103728
4/20/2025 21:06,30256198,283083,250420,30256198,48658990,48658990,20250503003,283083,1,1,1,0,0,1,20250512,95757
4/20/2025 21:06,30256200,318718,250420,30256200,48658991,48658991,20250503003,318718,1,1,1,0,0,1,20250509,95704
4/20/2025 21:06,30256201,322939,250420,30256201,48658992,48658992,20250503003,322939,1,1,1,0,0,1,20250509,142748
4/20/2025 21:16,30256208,302134,250420,30256208,48658996,48658996,20250503003,302134,1,1,1,0,0,1,20250510,150236
4/20/2025 21:16,30256208,322944,250420,30256208,48658996,48658996,20250503003,322944,1,1,1,0,0,1,20250510,150236
4/20/2025 21:16,30256208,322951,250420,30256208,48658996,48658996,20250503003,322951,1,1,1,0,0,1,20250510,150236
4/20/2025 21:16,30256208,323796,250420,30256208,48658996,48658996,20250503003,323796,3,3,3,0,0,3,20250510,150236
4/20/2025 21:16,30256208,323796,250420,30256208,48658996,48658996,20250503003,323796,3,3,3,0,0,3,20250510,150236
4/20/2025 21:16,30256208,323796,250420,30256208,48658996,48658996,20250503003,323796,3,3,3,0,0,3,20250510,150236
4/20/2025 21:16,30256208,325517,250420,30256208,48658996,48658996,20250503003,325517,1,1,1,0,0,1,20250510,150236
4/20/2025 21:26,30256210,318535,250420,30256210,48658998,48658998,20250503003,318535,1,1,1,0,0,1,20250512,70928
4/20/2025 21:26,30256210,331000,250420,30256210,48658998,48658998,20250503003,331000,1,1,1,0,0,1,20250512,70928
4/20/2025 21:26,30256210,331870,250420,30256210,48658998,48658998,20250503003,331870,1,1,1,0,0,1,20250512,70928
4/20/2025 21:35,30256213,336056,250420,30256213,48659004,48659004,20250502007,336056,1,1,1,0,0,1,20250512,235008
4/20/2025 21:30,30256217,319848,250420,30256217,48659005,48659005,20250503003,319848,1,1,1,0,0,1,20250509,35225
4/20/2025 21:35,30256218,331038,250420,30256218,48659006,48659006,20250503003,331038,1,1,1,0,0,1,20250512,142857
4/20/2025 21:51,30256221,285511,250420,30256221,48659007,48659007,20250503003,285511,1,1,1,0,0,1,20250509,75726
4/20/2025 21:51,30256221,293466,250420,30256221,48659007,48659007,20250503003,293466,1,1,1,0,0,1,20250509,75726
4/20/2025 21:51,30256226,322762,250420,30256226,48659011,48659011,20250503003,322762,1,1,1,0,0,1,20250512,110813
4/20/2025 21:55,30256229,314915,250420,30256229,48659012,48659012,20250503003,314915,1,1,1,0,0,1,20250509,211713
4/20/2025 21:55,30256229,333555,250420,30256229,48659012,48659012,20250503003,333555,1,1,1,0,0,1,20250509,211713
4/20/2025 22:06,30256235,319190,250420,30256235,48659015,48659015,20250503003,319190,1,1,1,0,0,1,20250510,133918
4/20/2025 22:11,30256236,285827,250420,30256236,48659016,48659016,20250503003,285827,4,4,4,0,0,3,20250512,235328
4/20/2025 22:11,30256236,285827,250420,30256236,48659016,48659016,20250503003,285827,4,4,4,0,0,3,20250512,235328
4/20/2025 22:11,30256236,285827,250420,30256236,48659016,48659016,20250503003,285827,4,4,4,0,0,3,20250512,235328
4/20/2025 22:11,30256236,297988,250420,30256236,48659016,48659016,20250503003,297988,1,1,1,0,0,1,20250512,235328
4/20/2025 22:10,30256237,312735,250420,30256237,48659017,48659017,20250503003,312735,1,1,1,0,0,1,20250512,43908
4/20/2025 22:10,30256239,299175,250420,30256239,48659019,48659019,20250503003,299175,2,2,2,0,0,2,20250509,54700
4/20/2025 22:10,30256239,299175,250420,30256239,48659019,48659019,20250503003,299175,2,2,2,0,0,2,20250509,54700
4/20/2025 22:11,30256241,318719,250420,30256241,48659020,48659020,20250503003,318719,1,1,1,0,0,1,20250513,24824
4/20/2025 22:26,30256247,332571,250420,30256247,48659022,48659022,20250503003,332571,1,1,1,0,0,1,20250513,21446
4/20/2025 22:30,30256251,253525,250420,30256251,48659026,48659026,20250503003,253525,1,1,1,0,0,1,20250512,95733
4/20/2025 22:55,30256258,259325,250420,30256258,48659031,48659031,20250503003,259325,1,1,1,0,0,1,20250509,185036
4/20/2025 22:56,30256260,298648,250420,30256260,48659033,48659033,20250503003,298648,1,1,1,0,0,1,20250509,224527
4/20/2025 22:56,30256261,284046,250420,30256261,48659034,48659034,20250503003,284046,1,1,1,0,0,1,20250509,235828
4/20/2025 23:06,30256266,294592,250420,30256266,48659038,48659038,20250503003,294592,1,1,1,0,0,1,20250509,211728
4/20/2025 23:05,30256267,335077,250420,30256267,48659039,48659039,20250503003,335077,1,1,1,0,0,1,20250509,143253
4/20/2025 23:06,30256270,327917,250420,30256270,48659042,48659042,20250503003,327917,1,1,1,0,0,1,20250510,114106
4/20/2025 23:06,30256270,333646,250420,30256270,48659042,48659042,20250503003,333646,2,2,2,0,0,2,20250510,114106
4/20/2025 23:06,30256270,333646,250420,30256270,48659042,48659042,20250503003,333646,2,2,2,0,0,2,20250510,114106
4/20/2025 23:11,30256271,318397,250420,30256271,48659043,48659043,20250503003,318397,1,1,1,0,0,1,20250512,110849
4/20/2025 23:15,30256274,307276,250420,30256274,48659046,48659046,20250503003,307276,2,2,2,0,0,2,20250510,103244
4/20/2025 23:15,30256274,307276,250420,30256274,48659046,48659046,20250503003,307276,2,2,2,0,0,2,20250510,103244
4/20/2025 23:40,30256281,329208,250420,30256281,48659051,48659051,20250503003,329208,1,1,1,0,0,1,20250512,95725
4/21/2025 0:15,30256290,254961,250421,30256290,48659056,48659056,20250503003,254961,1,1,1,0,0,1,20250509,170010
4/21/2025 0:26,30256293,292052,250421,30256293,48659058,48659058,20250503003,292052,1,1,1,0,0,1,20250510,128
4/21/2025 1:05,30256297,286767,250421,30256297,48659060,48659060,20250503003,286767,1,1,1,0,0,1,20250509,235420
4/21/2025 1:16,30256298,283676,250421,30256298,48659061,48659061,20250503003,283676,2,2,2,0,0,2,20250512,131511
4/21/2025 1:16,30256298,283676,250421,30256298,48659061,48659061,20250503003,283676,2,2,2,0,0,2,20250512,131511
4/21/2025 1:16,30256298,326966,250421,30256298,48659061,48659061,20250503003,326966,1,1,1,0,0,1,20250512,131511
4/21/2025 1:26,30256299,333674,250421,30256299,48659062,48659062,20250503003,333674,1,1,1,0,0,1,20250509,151210
4/21/2025 2:30,30256302,296275,250421,30256302,48659064,48659064,20250503003,296275,1,1,1,0,0,1,20250513,24824
4/21/2025 2:46,30256303,332270,250421,30256303,48659065,48659065,20250503003,332270,1,1,1,0,0,1,20250513,24824
4/21/2025 6:51,30256327,283094,250421,30256327,48661784,48661784,20250503003,283094,2,2,2,0,0,2,20250509,95704
4/21/2025 6:51,30256327,283094,250421,30256327,48661784,48661784,20250503003,283094,2,2,2,0,0,2,20250509,95704
4/21/2025 6:51,30256327,333556,250421,30256327,48661784,48661784,20250503003,333556,1,1,1,0,0,1,20250509,95704
4/21/2025 7:01,30256333,335077,250421,30256333,48661788,48661788,20250503003,335077,1,1,1,0,0,1,20250509,83851
4/21/2025 7:06,30256336,310335,250421,30256336,48661790,48661790,20250503003,310335,1,1,1,0,0,1,20250509,235445
4/21/2025 7:06,30256336,310336,250421,30256336,48661790,48661790,20250503003,310336,1,1,1,0,0,1,20250509,235445
4/21/2025 7:06,30256336,310352,250421,30256336,48661790,48661790,20250503003,310352,1,1,1,0,0,1,20250509,235445
4/21/2025 7:06,30256338,255382,250421,30256338,48661791,48661791,20250503003,255382,1,1,1,0,0,1,20250512,152
4/21/2025 7:06,30256340,88646,250421,30256340,48661793,48661793,20250503003,88646,1,1,1,0,0,1,20250510,150236
4/21/2025 7:06,30256340,281921,250421,30256340,48661793,48661793,20250503003,281921,2,2,2,0,0,2,20250510,150236
4/21/2025 7:06,30256340,281921,250421,30256340,48661793,48661793,20250503003,281921,2,2,2,0,0,2,20250510,150236
4/21/2025 7:21,30256347,321655,250421,30256347,48661798,48661798,20250503003,321655,1,1,1,0,0,1,20250512,142850
4/21/2025 7:35,30256358,318194,250421,30256358,48661807,48661807,20250503003,318194,1,1,1,0,0,1,20250510,132451
4/21/2025 7:41,30256360,313086,250421,30256360,48661809,48661809,20250503003,313086,1,1,1,0,0,1,20250512,95809
4/21/2025 7:55,30256364,317930,250421,30256364,48661811,48661811,20250503003,317930,1,1,1,0,0,1,20250509,235828
4/21/2025 8:01,30256374,295925,250421,30256374,48661816,48661816,20250503003,295925,1,1,1,0,0,1,20250512,70903
4/21/2025 8:01,30256374,319190,250421,30256374,48661816,48661816,20250503003,319190,1,1,1,0,0,1,20250512,70903
4/21/2025 8:01,30256374,328307,250421,30256374,48661816,48661816,20250503003,328307,1,1,1,0,0,1,20250512,70903
4/21/2025 8:01,30256374,333443,250421,30256374,48661816,48661816,20250503003,333443,2,2,2,0,0,2,20250512,70903
4/21/2025 8:01,30256374,333443,250421,30256374,48661816,48661816,20250503003,333443,2,2,2,0,0,2,20250512,70903
4/21/2025 8:01,30256375,322895,250421,30256375,48661817,48661817,20250503003,322895,1,1,1,0,0,1,20250509,100221
4/21/2025 8:05,30256378,326248,250421,30256378,48661820,48661820,20250503003,326248,1,1,1,0,0,1,20250509,135618
4/21/2025 8:46,30256387,318769,250421,30256387,48661825,48661825,20250503003,318769,1,1,1,0,0,1,20250509,171302
4/21/2025 8:46,30256387,321047,250421,30256387,48661825,48661825,20250503003,321047,1,1,1,0,0,1,20250509,171302
4/21/2025 8:21,30256393,331870,250421,30256393,48661829,48661829,20250503003,331870,1,1,1,0,0,1,20250512,70928
4/21/2025 8:26,30256396,272736,250421,30256396,48661832,48661832,20250503003,272736,2,2,2,0,0,2,20250509,135618
4/21/2025 8:26,30256396,272736,250421,30256396,48661832,48661832,20250503003,272736,2,2,2,0,0,2,20250509,135618
4/21/2025 8:21,30256398,308264,250421,30256398,48661833,48661833,20250503003,308264,1,1,1,0,0,1,20250509,185018
4/21/2025 8:26,30256401,327798,250421,30256401,48661836,48661836,20250503003,327798,1,1,1,0,0,1,20250509,133700
4/21/2025 8:41,30256417,257671,250421,30256417,48661850,48661850,20250503003,257671,1,1,1,0,0,1,20250510,133905
4/21/2025 8:46,30256421,315075,250421,30256421,48661854,48661854,20250503003,315075,1,1,1,0,0,1,20250509,35214
4/21/2025 8:46,30256421,322474,250421,30256421,48661854,48661854,20250503003,322474,1,1,1,0,0,1,20250509,35214
4/21/2025 8:51,30256423,297389,250421,30256423,48661855,48661855,20250503003,297389,2,2,2,0,0,2,20250512,3525
4/21/2025 8:51,30256423,297389,250421,30256423,48661855,48661855,20250503003,297389,2,2,2,0,0,2,20250512,3525
4/21/2025 8:56,30256428,257671,250421,30256428,48661858,48661858,20250503003,257671,1,1,1,0,0,1,20250512,3525
4/21/2025 8:56,30256430,318194,250421,30256430,48661859,48661859,20250503003,318194,1,1,1,0,0,1,20250509,135558
4/21/2025 8:51,30256431,293572,250421,30256431,48661860,48661860,20250503003,293572,1,1,1,0,0,1,20250512,110143
4/21/2025 8:51,30256431,328427,250421,30256431,48661860,48661860,20250503003,328427,1,1,1,0,0,1,20250512,110143
4/21/2025 9:00,30256436,330569,250421,30256436,48661863,48661863,20250503003,330569,1,1,1,0,0,1,20250513,22832
4/21/2025 8:56,30256438,332282,250421,30256438,48661865,48661865,20250503003,332282,1,1,1,0,0,1,20250512,14620
4/21/2025 9:01,30256440,245975,250421,30256440,48661867,48661867,20250503003,245975,1,1,1,0,0,1,20250509,55637
4/21/2025 9:05,30256443,296278,250421,30256443,48661869,48661869,20250503003,296278,1,1,1,0,0,1,20250512,3525
4/21/2025 9:10,30256444,327277,250421,30256444,48661870,48661870,20250503003,327277,1,1,1,0,0,1,20250509,185036
4/21/2025 9:06,30256448,320900,250421,30256448,48661874,48661874,20250503003,320900,1,1,1,0,0,1,20250512,24825
4/21/2025 9:11,30256452,283082,250421,30256452,48661876,48661876,20250503003,283082,1,1,1,0,0,1,20250509,134212
4/21/2025 9:11,30256452,318534,250421,30256452,48661876,48661876,20250503003,318534,1,1,1,0,0,1,20250509,134212
4/21/2025 9:11,30256455,286108,250421,30256455,48661878,48661878,20250503003,286108,3,3,3,0,0,3,20250510,155526
4/21/2025 9:11,30256455,286108,250421,30256455,48661878,48661878,20250503003,286108,3,3,3,0,0,3,20250510,155526
4/21/2025 9:11,30256455,286108,250421,30256455,48661878,48661878,20250503003,286108,3,3,3,0,0,3,20250510,155526
4/21/2025 9:16,30256461,331901,250421,30256461,48661883,48661883,20250503003,331901,1,1,1,0,0,1,20250512,95725
4/21/2025 9:16,30256462,315792,250421,30256462,48661884,48661884,20250503003,315792,4,4,4,0,0,4,20250509,211701
4/21/2025 9:16,30256462,315792,250421,30256462,48661884,48661884,20250503003,315792,4,4,4,0,0,4,20250509,211701
4/21/2025 9:16,30256462,315792,250421,30256462,48661884,48661884,20250503003,315792,4,4,4,0,0,4,20250509,211701
4/21/2025 9:16,30256462,315792,250421,30256462,48661884,48661884,20250503003,315792,4,4,4,0,0,4,20250509,211701
4/21/2025 9:16,30256465,282855,250421,30256465,48661887,48661887,20250503003,282855,1,1,1,0,0,1,20250509,133700
4/21/2025 9:16,30256465,300338,250421,30256465,48661887,48661887,20250503003,300338,2,2,2,0,0,2,20250509,133700
4/21/2025 9:16,30256465,300338,250421,30256465,48661887,48661887,20250503003,300338,2,2,2,0,0,2,20250509,133700
4/21/2025 9:16,30256465,315075,250421,30256465,48661887,48661887,20250503003,315075,1,1,1,0,0,1,20250509,133700
4/21/2025 9:16,30256465,326666,250421,30256465,48661887,48661887,20250503003,326666,1,1,1,0,0,1,20250509,133700
4/21/2025 10:21,30256468,300419,250421,30256468,48661889,48661889,20250503003,300419,1,1,1,0,0,1,20250510,124136
4/21/2025 10:21,30256468,328341,250421,30256468,48661889,48661889,20250503003,328341,1,1,1,0,0,1,20250510,124136
4/21/2025 9:20,30256469,329208,250421,30256469,48661890,48661890,20250503003,329208,1,1,1,0,0,1,20250510,133
4/21/2025 9:26,30256475,292716,250421,30256475,48661895,48661895,20250503003,292716,1,1,1,0,0,1,20250512,131511
4/21/2025 9:36,30256476,275667,250421,30256476,48661896,48661896,20250503003,275667,1,1,1,0,0,1,20250510,141949
4/21/2025 9:36,30256476,328999,250421,30256476,48661896,48661896,20250503003,328999,1,1,1,0,0,1,20250510,141949
4/21/2025 9:36,30256477,292052,250421,30256477,48661897,48661897,20250503003,292052,1,1,1,0,0,1,20250513,24824
4/21/2025 9:36,30256482,334911,250421,30256482,48661901,48661901,20250502007,334911,1,1,1,0,0,1,20250509,100251
4/21/2025 9:36,30256486,335769,250421,30256486,48661904,48661904,20250503003,335769,1,1,1,0,0,1,20250509,103915
4/21/2025 9:41,30256487,317779,250421,30256487,48661905,48661905,20250503003,317779,1,1,1,0,0,1,20250512,110849
4/21/2025 9:36,30256488,321947,250421,30256488,48661906,48661906,20250502007,321947,2,2,2,0,0,1,20250512,102400
4/21/2025 9:41,30256492,322939,250421,30256492,48661910,48661910,20250503003,322939,1,1,1,0,0,1,20250509,143253
4/21/2025 9:51,30256496,333005,250421,30256496,48661913,48661913,20250503003,333005,1,1,1,0,0,1,20250512,142850
4/21/2025 9:51,30256497,285433,250421,30256497,48661914,48661914,20250503003,285433,1,1,1,0,0,1,20250512,152
4/21/2025 9:56,30256498,284566,250421,30256498,48661915,48661915,20250503003,284566,1,1,1,0,0,1,20250509,35214
4/21/2025 9:51,30256502,313072,250421,30256502,48661918,48661918,20250503003,313072,1,1,1,0,0,1,20250512,70946
4/21/2025 9:56,30256511,313070,250421,30256511,48661922,48661922,20250503003,313070,1,1,1,0,0,1,20250509,211744
4/21/2025 10:01,30256513,319068,250421,30256513,48661923,48661923,20250503003,319068,1,1,1,0,0,1,20250509,33953
4/21/2025 10:01,30256515,314918,250421,30256515,48661924,48661924,20250503003,314918,1,1,1,0,0,1,20250509,235837
4/21/2025 10:01,30256515,320900,250421,30256515,48661924,48661924,20250503003,320900,1,1,1,0,0,1,20250509,235837
4/21/2025 10:01,30256517,335077,250421,30256517,48661926,48661926,20250503003,335077,1,1,1,0,0,1,20250512,70903
4/21/2025 10:06,30256520,274509,250421,30256520,48661929,48661929,20250503003,274509,1,1,1,0,0,1,20250509,235427
4/21/2025 10:06,30256520,300338,250421,30256520,48661929,48661929,20250503003,300338,1,1,1,0,0,1,20250509,235427
4/21/2025 10:06,30256522,272736,250421,30256522,48661931,48661931,20250503003,272736,1,1,1,0,0,1,20250509,71121
4/21/2025 10:11,30256529,333667,250421,30256529,48661938,48661938,20250503003,333667,1,1,1,0,0,1,20250509,224535
4/21/2025 10:16,30256534,272736,250421,30256534,48661941,48661941,20250503003,272736,1,1,1,0,0,1,20250509,71121
4/21/2025 10:21,30256537,332028,250421,30256537,48661943,48661943,20250503003,332028,2,2,2,0,0,2,20250512,110143
4/21/2025 10:21,30256537,332028,250421,30256537,48661943,48661943,20250503003,332028,2,2,2,0,0,2,20250512,110143
4/21/2025 10:20,30256541,333443,250421,30256541,48661946,48661946,20250503003,333443,5,5,5,0,0,5,20250509,100251
4/21/2025 10:20,30256541,333443,250421,30256541,48661946,48661946,20250503003,333443,5,5,5,0,0,5,20250509,100251
4/21/2025 10:20,30256541,333443,250421,30256541,48661946,48661946,20250503003,333443,5,5,5,0,0,5,20250509,100251
4/21/2025 10:20,30256541,333443,250421,30256541,48661946,48661946,20250503003,333443,5,5,5,0,0,5,20250509,100251
4/21/2025 10:20,30256541,333443,250421,30256541,48661946,48661946,20250503003,333443,5,5,5,0,0,5,20250509,100251
